city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
Riyadh,Al-Qadisiyah ,South,300,0,6,4,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,55000
Riyadh,Ar-Raed ,West,750,20,5,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,165000
Riyadh,Al-Arid ,South,300,0,4,4,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
Riyadh,Al-Yasmeen ,Northwest,390,5,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000
Riyadh,Al Khaleej,South,375,10,5,5,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,65000
Riyadh,Al-Arid ,South,440,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,110000
Riyadh,King Fahad,West,240,14,3,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,70000
Riyadh,Al-Qayrawan ,East,300,0,5,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,125000
Riyadh,Al-Arid ,North,270,0,7,5,5,1,1,1,1,1,1,1,0,1,0,0,1,1,0,150000
Riyadh,Al-Arid ,South,300,0,4,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,100000
Riyadh,Al Hazm ,NorthEast,360,6,7,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,36000
Riyadh,Tuwaiq ,North,750,8,6,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
Riyadh,East ,East,245,0,4,5,3,1,1,0,1,0,0,0,0,1,0,1,1,0,0,40000
Riyadh,Mahdia ,North,420,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,75000
Riyadh,Al-Narjis ,North,300,3,5,5,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000
Riyadh,Al-Malaz ,West,350,12,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,85000
Riyadh,Al-Naseem West ,Northwest,500,35,5,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,32000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al Jazirah ,3 Streets,484,0,7,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,200000
Riyadh,King Faisal  ,South,375,18,6,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,56000
Riyadh,Al-Malqa ,South,200,4,5,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,90000
Riyadh,Ar-Rimal ,East,240,0,4,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Al-Malqa ,North,200,0,5,5,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,120000
Riyadh,Ar-Rimal ,North,270,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3200
Riyadh,Al-Arid ,South,300,0,4,5,4,1,1,0,1,0,1,1,0,1,0,0,1,0,0,100000
Riyadh,Al-Qadisiyah ,South,372,0,5,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
Riyadh,Al-Qadisiyah ,South,372,0,7,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000
Riyadh,Al-Arid ,East,300,3,5,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
Riyadh,Al Jazirah ,East,483,12,5,5,3,1,1,1,1,1,1,0,0,1,1,0,1,0,0,85000
Riyadh,Irqah ,East,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
Riyadh,Al Alia ,North,300,15,4,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,130000
Riyadh,Al-Manar  ,West,450,35,3,3,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,65000
Riyadh,Al-Aziziyah ,East,282,9,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55000
Riyadh,Al-Maizala ,West,400,5,5,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45000
Riyadh,Al Alia ,NorthEast,230,0,5,5,2,1,1,0,1,0,1,0,1,0,0,1,1,0,0,120000
Riyadh,Dharat Laban ,East,450,0,7,5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Aqiq ,East,600,4,4,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
Riyadh,Tuwaiq ,North,260,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,5000
Riyadh,Ar-Rimal ,NorthEast,202,0,4,4,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,40000
Riyadh,Al-Nakheel,East,500,0,5,5,2,1,1,1,1,1,1,1,0,1,0,0,0,0,1,250000
Riyadh,Ar-Rimal ,South,324,0,5,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
Riyadh,Al-Wadi ,North,900,10,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,1,250000
Riyadh,Al-Taawun ,East,300,0,4,3,2,1,1,0,1,0,1,0,1,1,1,0,1,0,0,190000
Riyadh,Ar-Rimal ,North,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,1,55000
Riyadh,Granada,East,330,21,7,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,80000
Riyadh,Rawda  ,East,900,20,5,5,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,110000
Riyadh,Al-Uraija West ,West,600,26,7,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,32000
Riyadh,Tuwaiq ,North,300,0,6,4,2,1,1,0,1,0,1,1,1,1,0,1,1,0,1,33000
Riyadh,Ar-Rimal ,NorthEast,265,2,4,5,3,1,1,0,0,0,1,1,0,1,0,0,1,0,1,45000
Riyadh,Tuwaiq ,South,300,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,55000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Qadisiyah ,South,370,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Al-Muanisiyah ,South,200,3,5,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,60000
Riyadh,Al-Rabwah ,West,200,7,3,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
Riyadh,Al-Arid ,South,370,0,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,120000
Riyadh,Al-Urayja Al-Wusta ,East,400,20,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,30000
Riyadh,Al Dar AlBaida'a,Northwest,325,7,5,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53000
Riyadh,Al Alia ,East,500,30,5,4,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0,80000
Riyadh,Al-Faiha ,West,500,15,4,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
Riyadh,Al-Malqa ,South,375,2,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
Riyadh,Al-Arid ,North,260,5,5,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,120000
Riyadh,Al-Maseef ,North,550,27,7,5,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,70000
Riyadh,Al-Hada ,East,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
Riyadh,Ar-Rimal ,Northwest,345,0,4,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Al-Aqiq ,East,840,7,5,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,150000
Riyadh,Al-Arid ,East,300,0,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,130000
Riyadh,Ash-Shohda,North,300,10,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Riyadh,As-Suwaidi ,South,500,36,7,4,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,40000
Riyadh,Al-Aqiq ,East,900,25,5,5,2,1,0,1,1,0,1,0,0,1,0,0,1,0,0,200000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Rimal ,South,250,3,4,5,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,45000
Riyadh,Ar-Rimal ,South,216,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,43000
Riyadh,Alnada,NorthEast,270,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000
Riyadh,Al-Qadisiyah ,South,372,0,4,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,58000
Riyadh,Ar-Rimal ,North,265,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,46000
Riyadh,Ar-Rimal ,West,222,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,60000
Riyadh,Al-Nafil  ,South,250,8,6,4,2,1,1,1,0,0,1,1,1,1,0,0,1,0,0,100000
Riyadh,Ar-Rimal ,North,300,0,7,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,46000
Riyadh,East Um Al Hamam ,South,400,25,7,5,2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,65000
Riyadh,As-Sulaimanyah ,Northwest,312,20,5,4,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000
Riyadh,Al-Narjis ,East,220,0,3,4,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Narjis ,South,600,0,5,4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,150000
Riyadh,Rawda  ,East,450,30,6,5,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,50000
Riyadh,Ar-Rimal ,North,300,0,4,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
Riyadh,Al-Taawun ,East,250,12,5,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Rimal ,East,360,0,5,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,550000
Riyadh,Tuwaiq ,West,390,2,4,4,3,1,0,1,1,0,0,0,0,1,0,0,1,0,1,35000
Riyadh,Al Khaleej,South,525,16,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000
Riyadh,Al-Qayrawan ,SouthEast,337,3,4,3,2,1,1,0,1,0,1,1,0,1,0,0,1,1,0,140000
Riyadh,Hittin ,North,400,0,4,5,3,1,1,1,1,1,1,1,1,1,0,0,1,0,1,400000
Riyadh,Dahrat Al-Badi'a ,East,570,29,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
Riyadh,As-Sulaimanyah ,Northwest,320,10,3,4,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,90000
Riyadh,Dharat Laban ,East,450,0,5,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60000
Riyadh,Al-Nakheel,East,300,6,4,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,120000
Riyadh,Al-Malaz ,South,750,30,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,120000
Riyadh,Al Sahafa  ,West,325,8,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,90000
Riyadh,Al-Muanisiyah ,South,312,0,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,1,1,90000
Riyadh,Al Dar AlBaida'a,West,300,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
Riyadh,Hittin ,South,263,3,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,160000
Riyadh,Al-Malqa ,South,200,2,5,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,90000
Riyadh,Al-Nafil  ,South,250,8,5,4,2,1,1,1,0,0,1,0,1,1,0,0,1,0,0,100000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Tuwaiq ,West,375,2,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,38000
Riyadh,Al-Arid ,North,326,0,4,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,140000
Riyadh,Al-Narjis ,West,372,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,160000
Riyadh,Al-Nakheel,SouthEast,420,15,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,140000
Riyadh,East ,NorthEast,300,0,6,4,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,50000
Riyadh,Ar-Rimal ,North,300,0,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,45000
Riyadh,Al-Yasmeen ,North,300,3,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000
Riyadh,Ar-Rimal ,North,300,0,5,4,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,45000
Riyadh,As-Safarat ,East,250,0,3,5,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,212000
Riyadh,Dahrat Al-Badi'a ,East,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,39000
Riyadh,Aljendariya,North,240,0,4,5,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,33000
Riyadh,Al-Rabwah ,West,200,2,7,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,85000
Riyadh,Jarir ,Southwest,550,33,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120000
Riyadh,Dharat Laban ,East,320,3,4,4,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,47000
Riyadh,Aljendariya,South,276,0,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,27000
Riyadh,Hittin ,West,250,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
Riyadh,Al-Yasmeen ,West,400,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
Riyadh,Al-Nakheel,South,262,8,6,5,2,1,1,1,1,0,1,0,0,1,1,1,1,0,0,180000
Riyadh,Al-Quds,North,1350,25,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,160000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Malqa ,4 Streets,300,2,4,4,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,140000
Riyadh,Qurtubah ,East,200,3,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,0,75000
Riyadh,Dharat Laban ,North,200,5,7,5,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,40000
Riyadh,Tuwaiq ,East,350,0,5,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,38000
Riyadh,Tuwaiq ,SouthEast,300,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,36000
Riyadh,Tuwaiq ,North,350,0,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,55000
Riyadh,Al-Arid ,East,200,0,6,5,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,130000
Riyadh,Al Alia ,South,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
Riyadh,Dharat Laban ,East,450,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
Riyadh,Al Rabie,North,500,10,4,5,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,110000
Riyadh,Mahdia ,North,200,2,4,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,42000
Riyadh,Al-Narjis ,South,375,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,140000
Riyadh,Dharat Laban ,East,450,2,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Al Ezdihar ,South,375,8,6,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,95000
Riyadh,Al-Malqa ,South,375,2,5,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Riyadh,Tuwaiq ,North,300,0,7,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Malqa ,South,375,2,5,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,130000
Riyadh,Al-Arid ,South,230,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,70000
Riyadh,Granada,West,350,20,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000
Riyadh,Al-Qayrawan ,NorthEast,400,0,4,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,140000
Riyadh,Ar-Rimal ,West,206,0,4,4,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,55000
Riyadh,Al Alia ,South,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
Riyadh,Irqah ,SouthEast,200,11,6,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Ar-Rimal ,South,325,0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,55000
Riyadh,Alsaadah,North,420,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Ar-Rimal ,East,375,2,4,5,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,50000
Riyadh,Ar-Rimal ,East,350,0,5,4,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,60000
Riyadh,Ar-Rimal ,North,350,0,7,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Al-Manar  ,West,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
Riyadh,Al Alia ,West,600,13,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
Riyadh,Al-Yarmuk ,North,300,11,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
Riyadh,Al Alia ,NorthEast,280,8,4,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
Riyadh,Al-Qadisiyah ,West,250,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,50000
Riyadh,Ash-Shohda,East,350,11,4,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,65000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Rimal ,West,298,0,4,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,5000
Riyadh,Uhud ,SouthEast,375,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,40000
Riyadh,Ar-Rimal ,Southwest,230,0,4,4,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Al Alia ,North,450,25,4,4,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,115000
Riyadh,Al-Arid ,South,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,0,100000
Riyadh,Al-Taawun ,South,250,0,4,4,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,130000
Riyadh,Al-Muanisiyah ,South,250,0,6,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,60000
Riyadh,Al-Yarmuk ,South,400,7,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000
Riyadh,Ishbiliyah ,South,300,3,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,95000
Riyadh,Al Alia ,South,520,23,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
Riyadh,Tuwaiq ,South,300,2,7,4,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,35000
Riyadh,Al-Arid ,South,225,0,5,5,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,130000
Riyadh,Al-Narjis ,East,250,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000
Riyadh,Al-Narjis ,East,270,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
Riyadh,West As-Suwaidi  ,West,400,19,4,5,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,80000
Riyadh,Granada,East,312,20,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,60000
Riyadh,Al Andalus,Southwest,600,30,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,40000
Riyadh,Al-Qadisiyah ,East,250,0,6,4,3,0,1,0,1,0,0,0,0,0,0,1,1,0,1,55000
Riyadh,Al-Narjis ,Northwest,300,0,7,5,3,1,1,1,1,1,1,1,0,1,0,0,1,0,0,90000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al-Muanisiyah ,East,300,3,7,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,58000
Riyadh,Ar-Rimal ,NorthEast,388,0,5,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,55000
Riyadh,Al Alia ,3 Streets,750,15,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,150000
Riyadh,Tuwaiq ,East,400,32,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,800000
Riyadh,Al-Malqa ,South,375,3,4,4,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
Riyadh,Ar-Rimal ,East,300,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,43000
Riyadh,Al-Qayrawan ,West,200,5,4,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
Riyadh,Ar-Raed ,West,298,15,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,120000
Riyadh,Dharat Laban ,East,375,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
Riyadh,Al-Yarmuk ,North,300,0,5,4,2,1,0,0,1,0,1,1,0,1,0,1,1,0,1,70000
Riyadh,Dharat Laban ,South,200,0,5,5,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,40000
Riyadh,West Um Al Hamam ,East,300,23,5,4,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,48000
Riyadh,West Um Al Hamam ,NorthEast,200,10,6,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,50000
Riyadh,Ar-Rimal ,North,300,3,3,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,40000
Riyadh,Al-Qayrawan ,North,300,0,4,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,100000
Riyadh,King Khalid International Airport,3 Streets,300,0,4,5,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,100000
Riyadh,Al-Qadisiyah ,NorthEast,350,0,4,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,50000
Riyadh,Qurtubah ,East,140,3,5,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Al Safa ,East,300,0,1,4,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
Riyadh,Al-Mursalat ,North,450,12,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,125000
Riyadh,Al Alia ,SouthEast,300,15,4,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,120000
Riyadh,Al-Qadisiyah ,West,300,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,55000
Riyadh,Al Alia ,West,350,4,4,4,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,90000
Riyadh,Al-Wahah ,East,500,30,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
Riyadh,As-Sulaimanyah ,North,185,25,2,3,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,85000
Riyadh,Badr ,North,300,15,7,5,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,40000
Riyadh,Ar-Rimal ,South,345,0,7,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,50000
Riyadh,Alnada,West,250,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,180000
Riyadh,Granada,4 Streets,260,11,4,3,3,1,1,0,1,1,1,0,1,0,0,0,1,0,0,190000
Riyadh,Al-Qayrawan ,West,200,5,4,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,75000
Riyadh,Ar-Rimal ,North,400,0,5,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Dharat Laban ,West,450,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000
Riyadh,Badr ,South,400,0,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,38000
Riyadh,King Fahad,East,450,23,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,Tuwaiq ,SouthEast,400,36,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
Riyadh,Al-Nazim,West,400,0,4,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,40000
Riyadh,Badr ,South,344,0,4,4,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,35000
Riyadh,Al Nuzha  ,West,375,12,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
Riyadh,Ar-Rimal ,SouthEast,300,0,4,4,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
Riyadh,Ar-Rimal ,Southwest,260,0,7,5,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,43000
Riyadh,Al-Malqa ,NorthEast,200,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,120000
Riyadh,Ishbiliyah ,North,370,10,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,50000
Riyadh,Alsaadah ,North,420,0,5,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,60000
Riyadh,Tuwaiq ,West,420,0,3,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,35000
Riyadh,Al-Malqa ,South,400,0,7,5,3,1,1,1,1,0,1,0,0,1,0,0,1,1,0,120000
Riyadh,Al-Arid ,West,337,0,4,5,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,80000
Riyadh,Al-Qayrawan ,NorthEast,400,0,4,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,140000
Riyadh,Al Hazm ,East,300,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,30000
Riyadh,As-Suwaidi ,West,500,35,7,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
Riyadh,Al-Arid ,East,375,2,3,4,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,83000
Riyadh,Tuwaiq ,East,300,3,4,5,2,1,1,0,0,0,1,1,1,1,0,1,1,0,1,38000
Riyadh,Al-Rahmaniyah ,South,396,7,6,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,145000
Riyadh,Al-Wadi ,East,300,15,6,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,130000
Riyadh,Al-Arid ,North,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
Riyadh,As-Sulaimanyah ,3 Streets,300,16,3,5,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,65000
